Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
06/03/2021,Andaman and Nicobar Islands,8288.0,224.0,16.0,8288.0,2210.0,4915.0,3373.0,0.0,0.0,8288.0,,,,,,10498.0
07/03/2021,Andaman and Nicobar Islands,8848.0,227.0,16.0,8848.0,2253.0,5251.0,3597.0,0.0,0.0,8848.0,,,,,,11101.0
08/03/2021,Andaman and Nicobar Islands,9629.0,261.0,16.0,9629.0,2375.0,5872.0,3757.0,0.0,0.0,9629.0,,,,,,12004.0
09/03/2021,Andaman and Nicobar Islands,9916.0,264.0,16.0,9916.0,2391.0,6061.0,3855.0,0.0,0.0,9916.0,,,,,,12307.0
10/03/2021,Andaman and Nicobar Islands,10139.0,270.0,16.0,10139.0,2427.0,6201.0,3938.0,0.0,0.0,10139.0,,,,,,12566.0
11/03/2021,Andaman and Nicobar Islands,10652.0,288.0,16.0,10652.0,2486.0,6567.0,4085.0,0.0,0.0,10652.0,,,,,,13138.0
12/03/2021,Andaman and Nicobar Islands,11200.0,295.0,16.0,11200.0,2586.0,6938.0,4262.0,0.0,0.0,11200.0,,,,,,13786.0
13/03/2021,Andaman and Nicobar Islands,11393.0,298.0,16.0,11393.0,2740.0,7051.0,4342.0,0.0,0.0,11393.0,,,,,,14133.0
14/03/2021,Andaman and Nicobar Islands,11449.0,308.0,16.0,11449.0,2768.0,7081.0,4368.0,0.0,0.0,11449.0,,,,,,14217.0
15/03/2021,Andaman and Nicobar Islands,11744.0,313.0,16.0,11744.0,2844.0,7234.0,4510.0,0.0,0.0,11744.0,,,,,,14588.0
16/03/2021,Andaman and Nicobar Islands,11950.0,700.0,7.0,11950.0,2876.0,7391.0,4559.0,0.0,0.0,14826.0,1.0,256.0,4407.0,6173.0,1111.0,14826.0
17/03/2021,Andaman and Nicobar Islands,12509.0,0.0,0.0,12509.0,2980.0,7719.0,4790.0,0.0,0.0,15489.0,1.0,255.0,4427.0,6280.0,1544.0,15489.0
18/03/2021,Andaman and Nicobar Islands,12948.0,800.0,8.0,12948.0,3183.0,7962.0,4986.0,0.0,0.0,16131.0,1.0,260.0,4457.0,6352.0,1876.0,16131.0
19/03/2021,Andaman and Nicobar Islands,13293.0,1000.0,10.0,13293.0,3319.0,8148.0,5145.0,0.0,0.0,16612.0,1.0,262.0,4486.0,6478.0,2064.0,16612.0
20/03/2021,Andaman and Nicobar Islands,13852.0,1100.0,11.0,13852.0,3599.0,8440.0,5412.0,0.0,0.0,17451.0,1.0,266.0,4540.0,6660.0,2383.0,17451.0
21/03/2021,Andaman and Nicobar Islands,13868.0,500.0,5.0,13868.0,3610.0,8449.0,5419.0,0.0,0.0,17478.0,1.0,266.0,4543.0,6669.0,2387.0,17478.0
22/03/2021,Andaman and Nicobar Islands,14327.0,2000.0,20.0,14327.0,3758.0,8706.0,5621.0,0.0,0.0,18085.0,1.0,271.0,4568.0,6756.0,2729.0,18085.0
23/03/2021,Andaman and Nicobar Islands,15017.0,2300.0,23.0,15017.0,4104.0,9055.0,5962.0,0.0,0.0,19121.0,1.0,276.0,4639.0,7009.0,3090.0,19121.0
24/03/2021,Andaman and Nicobar Islands,15247.0,1400.0,14.0,15247.0,4446.0,9159.0,6088.0,0.0,0.0,19693.0,1.0,276.0,4660.0,7062.0,3246.0,19693.0
25/03/2021,Andaman and Nicobar Islands,15652.0,2100.0,21.0,15652.0,4666.0,9355.0,6297.0,0.0,0.0,20318.0,1.0,278.0,4688.0,7169.0,3515.0,20318.0
26/03/2021,Andaman and Nicobar Islands,15933.0,1700.0,17.0,15933.0,4856.0,9518.0,6415.0,0.0,0.0,20789.0,1.0,280.0,4725.0,7252.0,3674.0,20789.0
27/03/2021,Andaman and Nicobar Islands,16292.0,1700.0,17.0,16292.0,5064.0,9709.0,6583.0,0.0,0.0,21356.0,1.0,288.0,4748.0,7360.0,3894.0,21356.0
28/03/2021,Andaman and Nicobar Islands,16293.0,1950.0,14.0,16293.0,5065.0,9710.0,6583.0,0.0,0.0,21358.0,1.0,288.0,4748.0,7361.0,3894.0,21358.0
29/03/2021,Andaman and Nicobar Islands,16292.0,1600.0,15.0,16292.0,5065.0,9709.0,6583.0,0.0,0.0,21357.0,1.0,288.0,4748.0,7360.0,3894.0,21357.0
30/03/2021,Andaman and Nicobar Islands,16701.0,1600.0,16.0,16701.0,5139.0,9939.0,6762.0,0.0,0.0,21840.0,1.0,293.0,4777.0,7465.0,4164.0,21840.0
31/03/2021,Andaman and Nicobar Islands,16798.0,1300.0,12.0,16798.0,5140.0,9989.0,6809.0,0.0,0.0,21938.0,1.0,295.0,4781.0,7495.0,4225.0,21938.0
01/04/2021,Andaman and Nicobar Islands,17435.0,1700.0,17.0,17435.0,5173.0,10347.0,7088.0,0.0,0.0,22608.0,1.0,301.0,4822.0,7806.0,4504.0,22608.0
02/04/2021,Andaman and Nicobar Islands,17559.0,1000.0,10.0,17559.0,5179.0,10407.0,7152.0,0.0,0.0,22738.0,1.0,302.0,4829.0,7901.0,4525.0,22738.0
03/04/2021,Andaman and Nicobar Islands,17998.0,1200.0,11.0,17998.0,5223.0,10633.0,7365.0,0.0,0.0,23221.0,1.0,304.0,4843.0,8153.0,4696.0,23221.0
04/04/2021,Andaman and Nicobar Islands,18677.0,1200.0,12.0,18677.0,5224.0,10996.0,7681.0,0.0,0.0,23901.0,1.0,315.0,4850.0,8580.0,4930.0,23901.0
05/04/2021,Andaman and Nicobar Islands,19499.0,1800.0,18.0,19499.0,5275.0,11437.0,8062.0,0.0,0.0,24774.0,1.0,315.0,4856.0,9040.0,5286.0,24774.0
06/04/2021,Andaman and Nicobar Islands,20445.0,2300.0,23.0,20445.0,5321.0,11897.0,8548.0,0.0,0.0,25766.0,1.0,315.0,4864.0,9556.0,5708.0,25766.0
07/04/2021,Andaman and Nicobar Islands,22631.0,2400.0,23.0,22631.0,5347.0,12986.0,9645.0,0.0,0.0,27978.0,1.0,315.0,4876.0,10861.0,6577.0,27978.0
08/04/2021,Andaman and Nicobar Islands,25363.0,2800.0,28.0,25363.0,5403.0,14405.0,10957.0,1.0,0.0,30766.0,1.0,315.0,4881.0,12522.0,7643.0,30766.0
09/04/2021,Andaman and Nicobar Islands,27698.0,2800.0,28.0,27698.0,5519.0,15582.0,12115.0,1.0,0.0,33217.0,1.0,317.0,4892.0,13951.0,8536.0,33217.0
10/04/2021,Andaman and Nicobar Islands,29863.0,3000.0,29.0,29863.0,5570.0,16690.0,13172.0,1.0,0.0,35433.0,1.0,317.0,4904.0,15264.0,9376.0,35433.0
11/04/2021,Andaman and Nicobar Islands,32012.0,2800.0,28.0,32012.0,5612.0,17866.0,14145.0,1.0,0.0,37624.0,1.0,317.0,4917.0,16701.0,10075.0,37624.0
12/04/2021,Andaman and Nicobar Islands,36572.0,3400.0,33.0,36572.0,5713.0,20175.0,16392.0,5.0,0.0,42285.0,1.0,318.0,4941.0,19448.0,11863.0,42285.0
13/04/2021,Andaman and Nicobar Islands,43013.0,3400.0,32.0,43013.0,5832.0,23433.0,19575.0,5.0,0.0,48845.0,1.0,321.0,4966.0,23593.0,14131.0,48845.0
14/04/2021,Andaman and Nicobar Islands,49654.0,3300.0,32.0,49654.0,5941.0,26959.0,22690.0,5.0,0.0,55595.0,1.0,323.0,4984.0,28136.0,16209.0,55595.0
15/04/2021,Andaman and Nicobar Islands,54778.0,4000.0,35.0,54778.0,6079.0,29685.0,25088.0,5.0,0.0,60857.0,1.0,323.0,5024.0,31563.0,17866.0,60857.0
16/04/2021,Andaman and Nicobar Islands,61339.0,4900.0,36.0,61339.0,6323.0,33196.0,28138.0,5.0,0.0,67662.0,1.0,326.0,5056.0,36179.0,19776.0,67662.0
17/04/2021,Andaman and Nicobar Islands,67451.0,4300.0,40.0,67451.0,6568.0,36435.0,31010.0,6.0,0.0,74019.0,1.0,334.0,5122.0,40346.0,21647.0,74019.0
18/04/2021,Andaman and Nicobar Islands,71275.0,4700.0,47.0,71275.0,6878.0,38500.0,32769.0,6.0,0.0,78153.0,1.0,337.0,5178.0,43012.0,22746.0,78153.0
19/04/2021,Andaman and Nicobar Islands,75675.0,4750.0,46.0,75675.0,7353.0,40893.0,34776.0,6.0,0.0,83028.0,1.0,346.0,5252.0,45987.0,24088.0,83028.0
20/04/2021,Andaman and Nicobar Islands,78973.0,4800.0,47.0,78973.0,7937.0,42718.0,36248.0,7.0,0.0,86910.0,1.0,352.0,5335.0,48255.0,25029.0,86910.0
21/04/2021,Andaman and Nicobar Islands,80901.0,4100.0,40.0,80901.0,8171.0,43818.0,37076.0,7.0,0.0,89072.0,1.0,354.0,5382.0,49621.0,25542.0,89072.0
22/04/2021,Andaman and Nicobar Islands,83233.0,4200.0,42.0,83233.0,8600.0,45145.0,38081.0,7.0,0.0,91833.0,1.0,360.0,5455.0,51167.0,26249.0,91833.0
23/04/2021,Andaman and Nicobar Islands,85201.0,4200.0,42.0,85201.0,8965.0,46215.0,38978.0,8.0,0.0,94166.0,1.0,367.0,5511.0,52529.0,26791.0,94166.0
24/04/2021,Andaman and Nicobar Islands,86796.0,3900.0,37.0,86796.0,9297.0,47109.0,39679.0,8.0,0.0,96093.0,1.0,369.0,5557.0,53689.0,27178.0,96093.0
25/04/2021,Andaman and Nicobar Islands,87865.0,3500.0,35.0,87865.0,9527.0,47711.0,40146.0,8.0,0.0,97392.0,1.0,370.0,5575.0,54478.0,27439.0,97392.0
26/04/2021,Andaman and Nicobar Islands,89290.0,3500.0,34.0,89290.0,9819.0,48496.0,40786.0,8.0,0.0,99109.0,1.0,371.0,5606.0,55456.0,27854.0,99109.0
27/04/2021,Andaman and Nicobar Islands,90454.0,3500.0,34.0,90454.0,10117.0,49116.0,41330.0,8.0,0.0,100571.0,1.0,1528.0,7019.0,53714.0,28190.0,100571.0
28/04/2021,Andaman and Nicobar Islands,91394.0,3100.0,31.0,91394.0,10376.0,49622.0,41764.0,8.0,0.0,101770.0,1.0,1534.0,7045.0,54314.0,28497.0,101770.0
29/04/2021,Andaman and Nicobar Islands,92417.0,3200.0,32.0,92417.0,10581.0,50235.0,42174.0,8.0,0.0,102998.0,1.0,1545.0,7076.0,55029.0,28766.0,102998.0
30/04/2021,Andaman and Nicobar Islands,93493.0,3200.0,31.0,93493.0,10881.0,50804.0,42681.0,8.0,0.0,104374.0,,,,,,104374.0
01/05/2021,Andaman and Nicobar Islands,94002.0,3300.0,33.0,94002.0,11088.0,51106.0,42888.0,8.0,0.0,105090.0,1.0,1569.0,7144.0,56069.0,29218.0,105090.0
02/05/2021,Andaman and Nicobar Islands,94125.0,1400.0,13.0,94125.0,11160.0,51165.0,42952.0,8.0,0.0,105285.0,1.0,1577.0,7152.0,56119.0,29276.0,105285.0
03/05/2021,Andaman and Nicobar Islands,94633.0,4000.0,32.0,94633.0,11617.0,51480.0,43145.0,8.0,0.0,106250.0,1.0,1592.0,7190.0,56479.0,29371.0,106250.0
04/05/2021,Andaman and Nicobar Islands,95064.0,4100.0,36.0,95064.0,11954.0,51742.0,43314.0,8.0,0.0,107018.0,1.0,1619.0,7244.0,56745.0,29455.0,107018.0
05/05/2021,Andaman and Nicobar Islands,95500.0,5400.0,46.0,95500.0,12455.0,51982.0,43510.0,8.0,0.0,107955.0,1.0,1640.0,7298.0,56994.0,29567.0,107955.0
06/05/2021,Andaman and Nicobar Islands,96229.0,5100.0,46.0,96229.0,12831.0,52233.0,43988.0,8.0,0.0,109060.0,1.0,1811.0,7475.0,57252.0,29690.0,109060.0
07/05/2021,Andaman and Nicobar Islands,96970.0,5400.0,48.0,96970.0,13191.0,52490.0,44472.0,8.0,0.0,110161.0,1.0,1988.0,7692.0,57516.0,29773.0,110161.0
08/05/2021,Andaman and Nicobar Islands,97639.0,5000.0,44.0,97639.0,13529.0,52749.0,44882.0,8.0,0.0,111168.0,1.0,2085.0,7828.0,57886.0,29839.0,111168.0
09/05/2021,Andaman and Nicobar Islands,97748.0,3800.0,38.0,97748.0,13537.0,52760.0,44980.0,8.0,0.0,111285.0,1.0,2133.0,7883.0,57892.0,29839.0,111285.0
10/05/2021,Andaman and Nicobar Islands,,,,,,,,,,,,,,,,0.0
16/01/2021,Andhra Pradesh,4216.0,541.0,339.0,4216.0,0.0,857.0,3359.0,0.0,0.0,4216.0,,,,,,4216.0
17/01/2021,Andhra Pradesh,9251.0,1025.0,444.0,9251.0,0.0,1876.0,7374.0,1.0,0.0,9251.0,,,,,,9251.0
18/01/2021,Andhra Pradesh,12234.0,1458.0,581.0,12234.0,0.0,2974.0,9260.0,0.0,0.0,12234.0,,,,,,12234.0
19/01/2021,Andhra Pradesh,25539.0,2039.0,828.0,25539.0,0.0,9564.0,15975.0,0.0,0.0,25539.0,,,,,,25539.0
20/01/2021,Andhra Pradesh,35901.0,3111.0,1125.0,35901.0,0.0,10940.0,24961.0,0.0,135.0,35766.0,,,,,,35901.0
21/01/2021,Andhra Pradesh,45040.0,4286.0,1342.0,45040.0,0.0,12812.0,32228.0,0.0,395.0,44645.0,,,,,,45040.0
22/01/2021,Andhra Pradesh,55697.0,5151.0,1412.0,55697.0,0.0,15918.0,39779.0,0.0,573.0,55124.0,,,,,,55697.0
23/01/2021,Andhra Pradesh,70380.0,6375.0,1528.0,70380.0,0.0,20177.0,50203.0,0.0,947.0,69433.0,,,,,,70380.0
24/01/2021,Andhra Pradesh,74221.0,6922.0,1593.0,74221.0,0.0,20948.0,53272.0,1.0,1087.0,73134.0,,,,,,74221.0
25/01/2021,Andhra Pradesh,89879.0,7342.0,1629.0,89879.0,0.0,25497.0,64381.0,1.0,1984.0,87895.0,,,,,,89879.0
26/01/2021,Andhra Pradesh,90616.0,7575.0,1658.0,90616.0,0.0,25689.0,64926.0,1.0,1995.0,88621.0,,,,,,90616.0
27/01/2021,Andhra Pradesh,107999.0,7913.0,1713.0,107999.0,0.0,31152.0,76840.0,7.0,3166.0,104833.0,,,,,,107999.0
28/01/2021,Andhra Pradesh,117543.0,8486.0,1745.0,117543.0,0.0,34950.0,82580.0,13.0,4631.0,112912.0,,,,,,117543.0
29/01/2021,Andhra Pradesh,124647.0,8914.0,1779.0,124647.0,0.0,37524.0,87110.0,13.0,5812.0,118835.0,,,,,,124647.0
30/01/2021,Andhra Pradesh,133571.0,9514.0,1808.0,133571.0,0.0,40740.0,92814.0,17.0,7925.0,125646.0,,,,,,133571.0
31/01/2021,Andhra Pradesh,133623.0,9940.0,1818.0,133623.0,0.0,40757.0,92849.0,17.0,7925.0,125698.0,,,,,,133623.0
01/02/2021,Andhra Pradesh,133642.0,10327.0,1843.0,133642.0,0.0,40763.0,92862.0,17.0,7925.0,125717.0,,,,,,133642.0
02/02/2021,Andhra Pradesh,133646.0,11480.0,2392.0,133646.0,0.0,40765.0,92864.0,17.0,7925.0,125721.0,,,,,,133646.0
03/02/2021,Andhra Pradesh,161302.0,12258.0,2490.0,161302.0,0.0,56129.0,105152.0,21.0,10893.0,150409.0,,,,,,161302.0
04/02/2021,Andhra Pradesh,188704.0,13539.0,2591.0,188704.0,0.0,72231.0,116449.0,24.0,13959.0,174745.0,,,,,,188704.0
05/02/2021,Andhra Pradesh,218899.0,14549.0,2673.0,218899.0,0.0,90167.0,128708.0,24.0,17464.0,201435.0,,,,,,218899.0
06/02/2021,Andhra Pradesh,245938.0,15374.0,2722.0,245938.0,0.0,105960.0,139953.0,25.0,20484.0,225454.0,,,,,,245938.0
07/02/2021,Andhra Pradesh,249205.0,15966.0,2772.0,249205.0,0.0,108137.0,141043.0,25.0,20627.0,228578.0,,,,,,249205.0
08/02/2021,Andhra Pradesh,263588.0,16965.0,2800.0,263588.0,0.0,116724.0,146839.0,25.0,23315.0,240273.0,,,,,,263588.0
09/02/2021,Andhra Pradesh,275654.0,17614.0,2826.0,275654.0,0.0,124433.0,151194.0,27.0,26245.0,249409.0,,,,,,275654.0
10/02/2021,Andhra Pradesh,286401.0,18589.0,2865.0,286401.0,0.0,131060.0,155314.0,27.0,29230.0,257171.0,,,,,,286401.0
11/02/2021,Andhra Pradesh,294574.0,19437.0,2914.0,294574.0,0.0,135823.0,158721.0,30.0,31656.0,262918.0,,,,,,294574.0
12/02/2021,Andhra Pradesh,303031.0,20646.0,2934.0,303031.0,0.0,140600.0,162400.0,31.0,33536.0,269495.0,,,,,,303031.0
13/02/2021,Andhra Pradesh,313507.0,22222.0,2959.0,313507.0,6233.0,144054.0,169422.0,31.0,34633.0,278874.0,,,,,,319740.0
14/02/2021,Andhra Pradesh,313509.0,22755.0,2965.0,313509.0,6234.0,144055.0,169423.0,31.0,34634.0,278875.0,,,,,,319743.0
15/02/2021,Andhra Pradesh,329041.0,23889.0,2995.0,329041.0,16789.0,148538.0,180470.0,33.0,35388.0,293653.0,,,,,,345830.0
16/02/2021,Andhra Pradesh,344146.0,25140.0,3012.0,344146.0,26734.0,153041.0,191072.0,33.0,36414.0,307732.0,,,,,,370880.0
17/02/2021,Andhra Pradesh,364844.0,26455.0,3046.0,364844.0,38007.0,160016.0,204789.0,39.0,37477.0,327367.0,,,,,,402851.0
18/02/2021,Andhra Pradesh,359785.0,27439.0,3102.0,359785.0,54253.0,160812.0,198938.0,35.0,38015.0,321770.0,,,,,,414038.0
19/02/2021,Andhra Pradesh,403279.0,28331.0,3134.0,403279.0,73226.0,174122.0,229118.0,39.0,39850.0,363429.0,,,,,,476505.0
20/02/2021,Andhra Pradesh,413818.0,29308.0,3152.0,413818.0,87470.0,179244.0,234535.0,39.0,41060.0,372758.0,,,,,,501288.0
21/02/2021,Andhra Pradesh,418634.0,29994.0,3171.0,418634.0,90410.0,181302.0,237293.0,39.0,41740.0,376894.0,,,,,,509044.0
22/02/2021,Andhra Pradesh,431789.0,31021.0,3232.0,431789.0,102718.0,188071.0,243679.0,39.0,43806.0,387983.0,,,,,,534507.0
23/02/2021,Andhra Pradesh,448490.0,32298.0,3362.0,448490.0,110993.0,196967.0,251481.0,42.0,47078.0,401412.0,,,,,,559483.0
24/02/2021,Andhra Pradesh,476866.0,33332.0,3398.0,476866.0,119461.0,217419.0,259404.0,43.0,53659.0,423207.0,,,,,,596327.0
25/02/2021,Andhra Pradesh,510185.0,34220.0,3409.0,510185.0,129002.0,240092.0,270049.0,44.0,60574.0,449611.0,,,,,,639187.0
26/02/2021,Andhra Pradesh,535955.0,34950.0,3414.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,,,,,,673767.0
27/02/2021,Andhra Pradesh,535955.0,34950.0,3414.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,,,,,,673767.0
28/02/2021,Andhra Pradesh,535955.0,35027.0,3432.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,,,,,,673767.0
01/03/2021,Andhra Pradesh,535955.0,38076.0,3848.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,,,,,,673767.0
02/03/2021,Andhra Pradesh,559569.0,44866.0,3900.0,559569.0,142466.0,272575.0,286947.0,47.0,67418.0,492151.0,,,,,,702035.0
03/03/2021,Andhra Pradesh,577662.0,51667.0,3942.0,577662.0,146457.0,284104.0,293510.0,48.0,69578.0,508084.0,,,,,,724119.0
04/03/2021,Andhra Pradesh,596324.0,69948.0,4470.0,596324.0,153121.0,295529.0,300746.0,49.0,71701.0,524623.0,,,,,,749445.0
05/03/2021,Andhra Pradesh,620332.0,82741.0,4633.0,620332.0,164927.0,309536.0,310748.0,48.0,74476.0,545856.0,,,,,,785259.0
06/03/2021,Andhra Pradesh,653058.0,90238.0,4767.0,653058.0,183119.0,328100.0,324908.0,50.0,78593.0,574465.0,,,,,,836177.0
07/03/2021,Andhra Pradesh,653146.0,92172.0,4800.0,653146.0,183191.0,328113.0,324983.0,50.0,78617.0,574529.0,,,,,,836337.0
08/03/2021,Andhra Pradesh,688936.0,103973.0,5022.0,688936.0,197239.0,348024.0,340859.0,53.0,82883.0,606053.0,,,,,,886175.0
09/03/2021,Andhra Pradesh,725040.0,111852.0,5064.0,725040.0,210304.0,367817.0,357165.0,58.0,87054.0,637986.0,,,,,,935344.0
10/03/2021,Andhra Pradesh,760122.0,140665.0,5072.0,760122.0,219281.0,387116.0,372943.0,63.0,91219.0,668903.0,,,,,,979403.0
11/03/2021,Andhra Pradesh,767441.0,146172.0,5074.0,767441.0,220756.0,391313.0,376065.0,63.0,92697.0,674744.0,,,,,,988197.0
12/03/2021,Andhra Pradesh,809337.0,151935.0,5079.0,809337.0,231454.0,413804.0,395468.0,65.0,98371.0,710966.0,,,,,,1040791.0
13/03/2021,Andhra Pradesh,848663.0,154927.0,5081.0,848663.0,237312.0,434697.0,413896.0,70.0,103816.0,744847.0,,,,,,1085975.0
14/03/2021,Andhra Pradesh,849416.0,155413.0,5081.0,849416.0,237369.0,435088.0,414258.0,70.0,103935.0,745481.0,,,,,,1086785.0
15/03/2021,Andhra Pradesh,917600.0,159489.0,5086.0,917600.0,246970.0,471419.0,446096.0,85.0,114467.0,803133.0,,,,,,1164570.0
16/03/2021,Andhra Pradesh,976078.0,331083.0,2204.0,976078.0,257997.0,501439.0,474547.0,92.0,145251.0,1088824.0,246.0,105162.0,344699.0,294123.0,231493.0,1234075.0
17/03/2021,Andhra Pradesh,1112607.0,331021.0,2206.0,1112607.0,268353.0,574770.0,537734.0,103.0,170164.0,1210796.0,249.0,106704.0,349648.0,332896.0,322740.0,1380960.0
18/03/2021,Andhra Pradesh,1194255.0,335302.0,2210.0,1194255.0,277788.0,618525.0,575611.0,119.0,186695.0,1285348.0,249.0,108326.0,355117.0,359378.0,370810.0,1472043.0
19/03/2021,Andhra Pradesh,1280956.0,334210.0,2219.0,1280956.0,288175.0,664137.0,616691.0,128.0,202942.0,1366189.0,252.0,110175.0,361417.0,389071.0,419652.0,1569131.0
20/03/2021,Andhra Pradesh,1381802.0,335031.0,2219.0,1381802.0,299199.0,716836.0,664828.0,138.0,223400.0,1457601.0,252.0,112259.0,368297.0,426536.0,474050.0,1681001.0
21/03/2021,Andhra Pradesh,1389085.0,3050.0,23.0,1389085.0,300606.0,720620.0,668325.0,140.0,226239.0,1463452.0,256.0,112598.0,369321.0,429596.0,476906.0,1689691.0
22/03/2021,Andhra Pradesh,1494286.0,337475.0,2224.0,1494286.0,309052.0,775360.0,718779.0,147.0,244907.0,1558431.0,257.0,114145.0,374880.0,467683.0,536895.0,1803338.0
23/03/2021,Andhra Pradesh,1617797.0,335500.0,2213.0,1617797.0,321365.0,839203.0,778435.0,159.0,270231.0,1668931.0,258.0,116432.0,383057.0,515889.0,601710.0,1939162.0
24/03/2021,Andhra Pradesh,1729748.0,336601.0,2227.0,1729748.0,332585.0,897812.0,831772.0,164.0,295142.0,1767191.0,259.0,118293.0,389887.0,560161.0,660685.0,2062333.0
25/03/2021,Andhra Pradesh,1864559.0,370097.0,2396.0,1864559.0,347093.0,967527.0,896857.0,175.0,325173.0,1886479.0,262.0,120739.0,398620.0,614856.0,729605.0,2211652.0
26/03/2021,Andhra Pradesh,1960827.0,343411.0,2250.0,1960827.0,359786.0,1018958.0,941678.0,191.0,349550.0,1971063.0,265.0,122627.0,405343.0,657492.0,774602.0,2320613.0
27/03/2021,Andhra Pradesh,2078246.0,345300.0,2266.0,2078246.0,372864.0,1079183.0,998859.0,204.0,377544.0,2073566.0,268.0,124780.0,413403.0,709905.0,829386.0,2451110.0
28/03/2021,Andhra Pradesh,2086565.0,70050.0,490.0,2086565.0,374450.0,1083308.0,1003053.0,204.0,378976.0,2082039.0,270.0,124841.0,413758.0,713244.0,833949.0,2461015.0
29/03/2021,Andhra Pradesh,2149525.0,269220.0,1745.0,2149525.0,377596.0,1115491.0,1033824.0,210.0,397004.0,2130117.0,273.0,125673.0,416535.0,741726.0,864814.0,2527121.0
30/03/2021,Andhra Pradesh,2234331.0,370220.0,2333.0,2234331.0,387438.0,1159964.0,1074147.0,220.0,419605.0,2202164.0,280.0,127184.0,422364.0,778264.0,905732.0,2621769.0
31/03/2021,Andhra Pradesh,2328018.0,378570.0,2437.0,2328018.0,397151.0,1206900.0,1120885.0,233.0,448242.0,2276927.0,285.0,128571.0,427277.0,819554.0,951824.0,2725169.0
01/04/2021,Andhra Pradesh,2421043.0,422202.0,2550.0,2421043.0,404678.0,1253157.0,1167646.0,240.0,481315.0,2344406.0,286.0,129487.0,431209.0,869086.0,990468.0,2825721.0
02/04/2021,Andhra Pradesh,2487480.0,261339.0,1564.0,2487480.0,411067.0,1286771.0,1200459.0,250.0,505786.0,2392761.0,287.0,130259.0,434428.0,906705.0,1015288.0,2898547.0
03/04/2021,Andhra Pradesh,2566814.0,364450.0,2282.0,2566814.0,420023.0,1325949.0,1240608.0,257.0,530038.0,2456799.0,289.0,130936.0,437505.0,952168.0,1045407.0,2986837.0
04/04/2021,Andhra Pradesh,2621707.0,139081.0,922.0,2621707.0,425861.0,1352129.0,1269318.0,260.0,546389.0,2501179.0,290.0,131457.0,440108.0,985014.0,1064326.0,3047568.0
05/04/2021,Andhra Pradesh,2706804.0,407860.0,2470.0,2706804.0,436010.0,1392670.0,1313862.0,272.0,567792.0,2575022.0,290.0,131522.0,440368.0,1035803.0,1098306.0,3142814.0
06/04/2021,Andhra Pradesh,2764322.0,372084.0,2274.0,2764322.0,443595.0,1419795.0,1344250.0,277.0,584072.0,2623845.0,292.0,131583.0,440619.0,1070999.0,1120315.0,3207917.0
07/04/2021,Andhra Pradesh,2890332.0,416382.0,2308.0,2890332.0,461678.0,1479792.0,1410248.0,292.0,619956.0,2732054.0,293.0,131713.0,441138.0,1148111.0,1168563.0,3352010.0
08/04/2021,Andhra Pradesh,3020007.0,425051.0,2309.0,3020007.0,476360.0,1540961.0,1478742.0,304.0,652047.0,2844320.0,295.0,131844.0,441558.0,1229768.0,1216028.0,3496367.0
09/04/2021,Andhra Pradesh,3081066.0,315795.0,2000.0,3081066.0,490040.0,1572089.0,1508662.0,315.0,665935.0,2905171.0,296.0,132114.0,442468.0,1267493.0,1238183.0,3571106.0
10/04/2021,Andhra Pradesh,3281351.0,415755.0,2308.0,3281351.0,521886.0,1670720.0,1610286.0,345.0,688816.0,3114421.0,297.0,136950.0,456498.0,1384680.0,1302409.0,3803237.0
11/04/2021,Andhra Pradesh,3362926.0,374351.0,1465.0,3362926.0,529533.0,1710124.0,1652442.0,360.0,716938.0,3175521.0,297.0,138227.0,460197.0,1434553.0,1329131.0,3892459.0
12/04/2021,Andhra Pradesh,3380423.0,314600.0,1984.0,3380423.0,533246.0,1719378.0,1660680.0,365.0,728993.0,3184676.0,301.0,138373.0,460730.0,1445857.0,1334645.0,3913669.0
13/04/2021,Andhra Pradesh,3383754.0,182750.0,1357.0,3383754.0,534765.0,1721192.0,1662197.0,365.0,729750.0,3188769.0,301.0,138381.0,460750.0,1447980.0,1335825.0,3918519.0
14/04/2021,Andhra Pradesh,3973533.0,1150180.0,3403.0,3973533.0,585223.0,2001124.0,1971969.0,440.0,925165.0,3633591.0,304.0,143135.0,478689.0,1796875.0,1553988.0,4558756.0
15/04/2021,Andhra Pradesh,4003901.0,260050.0,1633.0,4003901.0,593541.0,2016874.0,1986583.0,444.0,939760.0,3657682.0,309.0,143739.0,480477.0,1814781.0,1564058.0,4597442.0
16/04/2021,Andhra Pradesh,4007469.0,111751.0,811.0,4007469.0,596253.0,2018845.0,1988180.0,444.0,942285.0,3661437.0,310.0,143746.0,480601.0,1816919.0,1565357.0,4603722.0
